url,country,phishing,reference,language
serwer1353041.home.pl/gckir/index.php/deklaracja-dostepnosci,PL,False,True,False
dialektikus.pl/tlumaczenia-lewin-klodzki/,PL,False,True,False
www.rowerempogorach.pl/trasa32.php,PL,False,True,False
finanse.wp.pl/brexit-wystartowal-co-ze-studiami-w-wielkiej-brytanii-6111586207786625a,PL,False,True,False
marand.pl/oferta/welury/welur-wt-140/attachment/welur-wt-140-ecru/,PL,False,True,False
www.brewiarz.pl/i_17.php3/1301p/i_17/help/i_17/i_17/latin/wstep/ii_17/i_17/wstep/latin/appendix/appendix/xi_16/ii_17/wstep/ii_17/latin/help/xii_16/ii_17/czytelnia/latin/xi_16/xi_16/wstep/appendix/ii_17/ii_17/index.php3,PL,False,True,False
www.lublin.cerkiew.pl/page.php?id=177,PL,False,True,False
test.jaroslawska.pl/koledy-z-pomoca/,PL,False,True,False
sklep.toroidy.pl/pl/c/Transformatory-do-urzadzen-lampowych/142/1/full/1/f_ov_16_184/1/f_ov_20_276/1/f_ov_21_282/1/f_ov_13_163/1/f_ov_13_315/1,PL,False,True,False
storagefocus.pl/ogloszenie/siatki-tkane-techniczne-siatki-plecione-perforacja/,PL,False,True,False
powstanie1863.zsi.kielce.pl/index.php?id=k36,PL,False,True,False
www.brewiarz.pl/i_17.php3/1301p/i_17/help/xii_16/czytelnia/wstep/latin/czytelnia/czytelnia/latin/ii_17/ii_17/i_17/czytelnia/xi_16/appendix/czytelnia/help/xi_16/i_17/appendix/czytelnia/appendix/ii_17/help/xii_16/czytelnia/ii_17/latin/ankieta.php3,PL,False,True,False
www.gminadzikowiec.pl/52-podatki.html,PL,False,True,False
alergologia.biz.pl/artykuly/2010_1_01.php,PL,False,True,False
"rolmasz-zary.pl/grzechotka-z-pasem-transmisyjnym-1-2-yato-yt-0725,3,257439,247383",PL,False,True,False
live.sts-timing.pl/bl2022/tabela.php?dystans=2,PL,False,True,False
thermomixowa-rozkosz.pl/przepyszny-coleslaw-z-uzyciem-thermomix-doskonaly-przewodnik,PL,False,True,False
"www.swiatleku.pl/substancja-czynna-benzoylis-peroxidum,dGQ-rTM.html",PL,False,True,False
www.siepomaga.pl/f-df-olivier-h/poprzednie-zbiorki/WWtDm7,PL,False,True,False
spolecznosc.allegro.pl/t5/allegro-one-dla-kupuj%C4%85cych/bd-p/allegro-one-kupujacy/page/113,PL,False,True,False
www.carkomplex.pl/express-line/,PL,False,True,False
www.tanie-loty.com.pl/hotele-w-krakowie.html,PL,False,True,False
chojnowska.e-informator.pl/index.php?strefa=3&zap=&sortuj=4&warunek=0&przedzial=31,PL,False,True,False
www.swiatpodrozy.pl/a.php?id=3&p=4,PL,False,True,False
www.granice.pl/user/Ovieca,PL,False,True,False
www.pp2.busko.pl/ubierzmy-razem-choinke-2/,PL,False,True,False
karkonosze.org.pl/gorskie-warownie-piastow-slaskich.html,PL,False,True,False
naukowazabawa.pl/content/2-regulamin-sklepu,PL,False,True,False
lo1lowicz.pl/informacje/dyzury-nauczycieli/,PL,False,True,False
kartstudio.pl/winietki/68-rozowe-azurowe-winietki-fakturowane.html,PL,False,True,False
ig.wodzislaw.pl/online-zarzadzanie-soba-w-czasie/,PL,False,True,False
"polonika.pl/programy/programy-strategiczne/ochrona,country:999928511;999928508,city:284107299;319800615;139693329;91080324,status:pending",PL,False,True,False
tutorland-przedszkole.pl/clients/client04/,PL,False,True,False
sklep.mijar.pl/Membrana-DF-p164,PL,False,True,False
newfacebeauty.pl/gowic-do-urzdzenia-smas-liftinga,PL,False,True,False
kobietytomy.pl/latwo-kogos-ocenic-trudniej-zrozumiec/,PL,False,True,False
